geometry
"POLYGON ((1098433.434877821 7506684.861747535, 1098433.434877821 7516684.861747535, 1088433.434877821 7516684.861747535, 1088433.434877821 7506684.861747535, 1098433.434877821 7506684.861747535))"
"POLYGON ((1098433.434877821 7516684.861747535, 1098433.434877821 7526684.861747535, 1088433.434877821 7526684.861747535, 1088433.434877821 7516684.861747535, 1098433.434877821 7516684.861747535))"
"POLYGON ((1098433.434877821 7526684.861747535, 1098433.434877821 7536684.861747535, 1088433.434877821 7536684.861747535, 1088433.434877821 7526684.861747535, 1098433.434877821 7526684.861747535))"
"POLYGON ((1098433.434877821 7536684.861747535, 1098433.434877821 7546684.861747535, 1088433.434877821 7546684.861747535, 1088433.434877821 7536684.861747535, 1098433.434877821 7536684.861747535))"
"POLYGON ((1098433.434877821 7546684.861747535, 1098433.434877821 7556684.861747535, 1088433.434877821 7556684.861747535, 1088433.434877821 7546684.861747535, 1098433.434877821 7546684.861747535))"
"POLYGON ((1098433.434877821 7556684.861747535, 1098433.434877821 7566684.861747535, 1088433.434877821 7566684.861747535, 1088433.434877821 7556684.861747535, 1098433.434877821 7556684.861747535))"
"POLYGON ((1098433.434877821 7566684.861747535, 1098433.434877821 7576684.861747535, 1088433.434877821 7576684.861747535, 1088433.434877821 7566684.861747535, 1098433.434877821 7566684.861747535))"
"POLYGON ((1098433.434877821 7576684.861747535, 1098433.434877821 7586684.861747535, 1088433.434877821 7586684.861747535, 1088433.434877821 7576684.861747535, 1098433.434877821 7576684.861747535))"
"POLYGON ((1098433.434877821 7586684.861747535, 1098433.434877821 7596684.861747535, 1088433.434877821 7596684.861747535, 1088433.434877821 7586684.861747535, 1098433.434877821 7586684.861747535))"
"POLYGON ((1098433.434877821 7596684.861747535, 1098433.434877821 7606684.861747535, 1088433.434877821 7606684.861747535, 1088433.434877821 7596684.861747535, 1098433.434877821 7596684.861747535))"
"POLYGON ((1098433.434877821 7606684.861747535, 1098433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535, 1088433.434877821 7606684.861747535, 1098433.434877821 7606684.861747535))"
"POLYGON ((1098433.434877821 7616684.861747535, 1098433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535, 1088433.434877821 7616684.861747535, 1098433.434877821 7616684.861747535))"
"POLYGON ((1098433.434877821 7626684.861747535, 1098433.434877821 7636684.861747535, 1088433.434877821 7636684.861747535, 1088433.434877821 7626684.861747535, 1098433.434877821 7626684.861747535))"
"POLYGON ((1098433.434877821 7636684.861747535, 1098433.434877821 7646684.861747535, 1088433.434877821 7646684.861747535, 1088433.434877821 7636684.861747535, 1098433.434877821 7636684.861747535))"
"POLYGON ((1098433.434877821 7646684.861747535, 1098433.434877821 7656684.861747535, 1088433.434877821 7656684.861747535, 1088433.434877821 7646684.861747535, 1098433.434877821 7646684.861747535))"
"POLYGON ((1098433.434877821 7656684.861747535, 1098433.434877821 7666684.861747535, 1088433.434877821 7666684.861747535, 1088433.434877821 7656684.861747535, 1098433.434877821 7656684.861747535))"
"POLYGON ((1098433.434877821 7666684.861747535, 1098433.434877821 7676684.861747535, 1088433.434877821 7676684.861747535, 1088433.434877821 7666684.861747535, 1098433.434877821 7666684.861747535))"
"POLYGON ((1098433.434877821 7676684.861747535, 1098433.434877821 7686684.861747535, 1088433.434877821 7686684.861747535, 1088433.434877821 7676684.861747535, 1098433.434877821 7676684.861747535))"
"POLYGON ((1098433.434877821 7686684.861747535, 1098433.434877821 7696684.861747535, 1088433.434877821 7696684.861747535, 1088433.434877821 7686684.861747535, 1098433.434877821 7686684.861747535))"
"POLYGON ((1098433.434877821 7696684.861747535, 1098433.434877821 7706684.861747535, 1088433.434877821 7706684.861747535, 1088433.434877821 7696684.861747535, 1098433.434877821 7696684.861747535))"
"POLYGON ((1098433.434877821 7706684.861747535, 1098433.434877821 7716684.861747535, 1088433.434877821 7716684.861747535, 1088433.434877821 7706684.861747535, 1098433.434877821 7706684.861747535))"
"POLYGON ((1098433.434877821 7716684.861747535, 1098433.434877821 7726684.861747535, 1088433.434877821 7726684.861747535, 1088433.434877821 7716684.861747535, 1098433.434877821 7716684.861747535))"
"POLYGON ((1098433.434877821 7726684.861747535, 1098433.434877821 7736684.861747535, 1088433.434877821 7736684.861747535, 1088433.434877821 7726684.861747535, 1098433.434877821 7726684.861747535))"
"POLYGON ((1098433.434877821 7736684.861747535, 1098433.434877821 7746684.861747535, 1088433.434877821 7746684.861747535, 1088433.434877821 7736684.861747535, 1098433.434877821 7736684.861747535))"
"POLYGON ((1098433.434877821 7746684.861747535, 1098433.434877821 7756684.861747535, 1088433.434877821 7756684.861747535, 1088433.434877821 7746684.861747535, 1098433.434877821 7746684.861747535))"
"POLYGON ((1098433.434877821 7756684.861747535, 1098433.434877821 7766684.861747535, 1088433.434877821 7766684.861747535, 1088433.434877821 7756684.861747535, 1098433.434877821 7756684.861747535))"
"POLYGON ((1098433.434877821 7776684.861747535, 1098433.434877821 7786684.861747535, 1088433.434877821 7786684.861747535, 1088433.434877821 7776684.861747535, 1098433.434877821 7776684.861747535))"
"POLYGON ((1098433.434877821 7786684.861747535, 1098433.434877821 7796684.861747535, 1088433.434877821 7796684.861747535, 1088433.434877821 7786684.861747535, 1098433.434877821 7786684.861747535))"
"POLYGON ((1098433.434877821 7796684.861747535, 1098433.434877821 7806684.861747535, 1088433.434877821 7806684.861747535, 1088433.434877821 7796684.861747535, 1098433.434877821 7796684.861747535))"
"POLYGON ((1098433.434877821 7806684.861747535, 1098433.434877821 7816684.861747535, 1088433.434877821 7816684.861747535, 1088433.434877821 7806684.861747535, 1098433.434877821 7806684.861747535))"
"POLYGON ((1098433.434877821 7816684.861747535, 1098433.434877821 7826684.861747535, 1088433.434877821 7826684.861747535, 1088433.434877821 7816684.861747535, 1098433.434877821 7816684.861747535))"
"POLYGON ((1098433.434877821 7826684.861747535, 1098433.434877821 7836684.861747535, 1088433.434877821 7836684.861747535, 1088433.434877821 7826684.861747535, 1098433.434877821 7826684.861747535))"
"POLYGON ((1098433.434877821 7836684.861747535, 1098433.434877821 7846684.861747535, 1088433.434877821 7846684.861747535, 1088433.434877821 7836684.861747535, 1098433.434877821 7836684.861747535))"
"POLYGON ((1098433.434877821 7846684.861747535, 1098433.434877821 7856684.861747535, 1088433.434877821 7856684.861747535, 1088433.434877821 7846684.861747535, 1098433.434877821 7846684.861747535))"
"POLYGON ((1108433.434877821 7346684.861747535, 1108433.434877821 7356684.861747535, 1098433.434877821 7356684.861747535, 1098433.434877821 7346684.861747535, 1108433.434877821 7346684.861747535))"
"POLYGON ((1108433.434877821 7356684.861747535, 1108433.434877821 7366684.861747535, 1098433.434877821 7366684.861747535, 1098433.434877821 7356684.861747535, 1108433.434877821 7356684.861747535))"
"POLYGON ((1108433.434877821 7406684.861747535, 1108433.434877821 7416684.861747535, 1098433.434877821 7416684.861747535, 1098433.434877821 7406684.861747535, 1108433.434877821 7406684.861747535))"
"POLYGON ((1108433.434877821 7416684.861747535, 1108433.434877821 7426684.861747535, 1098433.434877821 7426684.861747535, 1098433.434877821 7416684.861747535, 1108433.434877821 7416684.861747535))"
"POLYGON ((1108433.434877821 7426684.861747535, 1108433.434877821 7436684.861747535, 1098433.434877821 7436684.861747535, 1098433.434877821 7426684.861747535, 1108433.434877821 7426684.861747535))"
"POLYGON ((1108433.434877821 7436684.861747535, 1108433.434877821 7446684.861747535, 1098433.434877821 7446684.861747535, 1098433.434877821 7436684.861747535, 1108433.434877821 7436684.861747535))"
"POLYGON ((1108433.434877821 7446684.861747535, 1108433.434877821 7456684.861747535, 1098433.434877821 7456684.861747535, 1098433.434877821 7446684.861747535, 1108433.434877821 7446684.861747535))"
"POLYGON ((1108433.434877821 7496684.861747535, 1108433.434877821 7506684.861747535, 1098433.434877821 7506684.861747535, 1098433.434877821 7496684.861747535, 1108433.434877821 7496684.861747535))"
"POLYGON ((1108433.434877821 7506684.861747535, 1108433.434877821 7516684.861747535, 1098433.434877821 7516684.861747535, 1098433.434877821 7506684.861747535, 1108433.434877821 7506684.861747535))"
"POLYGON ((1108433.434877821 7516684.861747535, 1108433.434877821 7526684.861747535, 1098433.434877821 7526684.861747535, 1098433.434877821 7516684.861747535, 1108433.434877821 7516684.861747535))"
"POLYGON ((1108433.434877821 7526684.861747535, 1108433.434877821 7536684.861747535, 1098433.434877821 7536684.861747535, 1098433.434877821 7526684.861747535, 1108433.434877821 7526684.861747535))"
"POLYGON ((1108433.434877821 7536684.861747535, 1108433.434877821 7546684.861747535, 1098433.434877821 7546684.861747535, 1098433.434877821 7536684.861747535, 1108433.434877821 7536684.861747535))"
"POLYGON ((1108433.434877821 7546684.861747535, 1108433.434877821 7556684.861747535, 1098433.434877821 7556684.861747535, 1098433.434877821 7546684.861747535, 1108433.434877821 7546684.861747535))"
"POLYGON ((1108433.434877821 7556684.861747535, 1108433.434877821 7566684.861747535, 1098433.434877821 7566684.861747535, 1098433.434877821 7556684.861747535, 1108433.434877821 7556684.861747535))"
"POLYGON ((1108433.434877821 7566684.861747535, 1108433.434877821 7576684.861747535, 1098433.434877821 7576684.861747535, 1098433.434877821 7566684.861747535, 1108433.434877821 7566684.861747535))"
"POLYGON ((1108433.434877821 7576684.861747535, 1108433.434877821 7586684.861747535, 1098433.434877821 7586684.861747535, 1098433.434877821 7576684.861747535, 1108433.434877821 7576684.861747535))"
"POLYGON ((1108433.434877821 7586684.861747535, 1108433.434877821 7596684.861747535, 1098433.434877821 7596684.861747535, 1098433.434877821 7586684.861747535, 1108433.434877821 7586684.861747535))"
"POLYGON ((1108433.434877821 7596684.861747535, 1108433.434877821 7606684.861747535, 1098433.434877821 7606684.861747535, 1098433.434877821 7596684.861747535, 1108433.434877821 7596684.861747535))"
"POLYGON ((1108433.434877821 7606684.861747535, 1108433.434877821 7616684.861747535, 1098433.434877821 7616684.861747535, 1098433.434877821 7606684.861747535, 1108433.434877821 7606684.861747535))"
"POLYGON ((1108433.434877821 7616684.861747535, 1108433.434877821 7626684.861747535, 1098433.434877821 7626684.861747535, 1098433.434877821 7616684.861747535, 1108433.434877821 7616684.861747535))"
"POLYGON ((1108433.434877821 7626684.861747535, 1108433.434877821 7636684.861747535, 1098433.434877821 7636684.861747535, 1098433.434877821 7626684.861747535, 1108433.434877821 7626684.861747535))"
"POLYGON ((1108433.434877821 7636684.861747535, 1108433.434877821 7646684.861747535, 1098433.434877821 7646684.861747535, 1098433.434877821 7636684.861747535, 1108433.434877821 7636684.861747535))"
"POLYGON ((1108433.434877821 7646684.861747535, 1108433.434877821 7656684.861747535, 1098433.434877821 7656684.861747535, 1098433.434877821 7646684.861747535, 1108433.434877821 7646684.861747535))"
"POLYGON ((1108433.434877821 7656684.861747535, 1108433.434877821 7666684.861747535, 1098433.434877821 7666684.861747535, 1098433.434877821 7656684.861747535, 1108433.434877821 7656684.861747535))"
"POLYGON ((1108433.434877821 7666684.861747535, 1108433.434877821 7676684.861747535, 1098433.434877821 7676684.861747535, 1098433.434877821 7666684.861747535, 1108433.434877821 7666684.861747535))"
"POLYGON ((1108433.434877821 7676684.861747535, 1108433.434877821 7686684.861747535, 1098433.434877821 7686684.861747535, 1098433.434877821 7676684.861747535, 1108433.434877821 7676684.861747535))"
"POLYGON ((1108433.434877821 7686684.861747535, 1108433.434877821 7696684.861747535, 1098433.434877821 7696684.861747535, 1098433.434877821 7686684.861747535, 1108433.434877821 7686684.861747535))"
"POLYGON ((1108433.434877821 7696684.861747535, 1108433.434877821 7706684.861747535, 1098433.434877821 7706684.861747535, 1098433.434877821 7696684.861747535, 1108433.434877821 7696684.861747535))"
"POLYGON ((1108433.434877821 7706684.861747535, 1108433.434877821 7716684.861747535, 1098433.434877821 7716684.861747535, 1098433.434877821 7706684.861747535, 1108433.434877821 7706684.861747535))"
"POLYGON ((1108433.434877821 7716684.861747535, 1108433.434877821 7726684.861747535, 1098433.434877821 7726684.861747535, 1098433.434877821 7716684.861747535, 1108433.434877821 7716684.861747535))"
"POLYGON ((1108433.434877821 7726684.861747535, 1108433.434877821 7736684.861747535, 1098433.434877821 7736684.861747535, 1098433.434877821 7726684.861747535, 1108433.434877821 7726684.861747535))"
"POLYGON ((1108433.434877821 7736684.861747535, 1108433.434877821 7746684.861747535, 1098433.434877821 7746684.861747535, 1098433.434877821 7736684.861747535, 1108433.434877821 7736684.861747535))"
"POLYGON ((1108433.434877821 7746684.861747535, 1108433.434877821 7756684.861747535, 1098433.434877821 7756684.861747535, 1098433.434877821 7746684.861747535, 1108433.434877821 7746684.861747535))"
"POLYGON ((1108433.434877821 7756684.861747535, 1108433.434877821 7766684.861747535, 1098433.434877821 7766684.861747535, 1098433.434877821 7756684.861747535, 1108433.434877821 7756684.861747535))"
"POLYGON ((1108433.434877821 7776684.861747535, 1108433.434877821 7786684.861747535, 1098433.434877821 7786684.861747535, 1098433.434877821 7776684.861747535, 1108433.434877821 7776684.861747535))"
"POLYGON ((1108433.434877821 7786684.861747535, 1108433.434877821 7796684.861747535, 1098433.434877821 7796684.861747535, 1098433.434877821 7786684.861747535, 1108433.434877821 7786684.861747535))"
"POLYGON ((1108433.434877821 7796684.861747535, 1108433.434877821 7806684.861747535, 1098433.434877821 7806684.861747535, 1098433.434877821 7796684.861747535, 1108433.434877821 7796684.861747535))"
"POLYGON ((1108433.434877821 7806684.861747535, 1108433.434877821 7816684.861747535, 1098433.434877821 7816684.861747535, 1098433.434877821 7806684.861747535, 1108433.434877821 7806684.861747535))"
"POLYGON ((1108433.434877821 7816684.861747535, 1108433.434877821 7826684.861747535, 1098433.434877821 7826684.861747535, 1098433.434877821 7816684.861747535, 1108433.434877821 7816684.861747535))"
"POLYGON ((1108433.434877821 7826684.861747535, 1108433.434877821 7836684.861747535, 1098433.434877821 7836684.861747535, 1098433.434877821 7826684.861747535, 1108433.434877821 7826684.861747535))"
"POLYGON ((1108433.434877821 7836684.861747535, 1108433.434877821 7846684.861747535, 1098433.434877821 7846684.861747535, 1098433.434877821 7836684.861747535, 1108433.434877821 7836684.861747535))"
"POLYGON ((1108433.434877821 7846684.861747535, 1108433.434877821 7856684.861747535, 1098433.434877821 7856684.861747535, 1098433.434877821 7846684.861747535, 1108433.434877821 7846684.861747535))"
"POLYGON ((1108433.434877821 7856684.861747535, 1108433.434877821 7866684.861747535, 1098433.434877821 7866684.861747535, 1098433.434877821 7856684.861747535, 1108433.434877821 7856684.861747535))"
"POLYGON ((1108433.434877821 7866684.861747535, 1108433.434877821 7876684.861747535, 1098433.434877821 7876684.861747535, 1098433.434877821 7866684.861747535, 1108433.434877821 7866684.861747535))"
"POLYGON ((1118433.434877821 7336684.861747535, 1118433.434877821 7346684.861747535, 1108433.434877821 7346684.861747535, 1108433.434877821 7336684.861747535, 1118433.434877821 7336684.861747535))"
"POLYGON ((1118433.434877821 7346684.861747535, 1118433.434877821 7356684.861747535, 1108433.434877821 7356684.861747535, 1108433.434877821 7346684.861747535, 1118433.434877821 7346684.861747535))"
"POLYGON ((1118433.434877821 7386684.861747535, 1118433.434877821 7396684.861747535, 1108433.434877821 7396684.861747535, 1108433.434877821 7386684.861747535, 1118433.434877821 7386684.861747535))"
"POLYGON ((1118433.434877821 7396684.861747535, 1118433.434877821 7406684.861747535, 1108433.434877821 7406684.861747535, 1108433.434877821 7396684.861747535, 1118433.434877821 7396684.861747535))"
"POLYGON ((1118433.434877821 7406684.861747535, 1118433.434877821 7416684.861747535, 1108433.434877821 7416684.861747535, 1108433.434877821 7406684.861747535, 1118433.434877821 7406684.861747535))"
"POLYGON ((1118433.434877821 7416684.861747535, 1118433.434877821 7426684.861747535, 1108433.434877821 7426684.861747535, 1108433.434877821 7416684.861747535, 1118433.434877821 7416684.861747535))"
"POLYGON ((1118433.434877821 7426684.861747535, 1118433.434877821 7436684.861747535, 1108433.434877821 7436684.861747535, 1108433.434877821 7426684.861747535, 1118433.434877821 7426684.861747535))"
"POLYGON ((1118433.434877821 7436684.861747535, 1118433.434877821 7446684.861747535, 1108433.434877821 7446684.861747535, 1108433.434877821 7436684.861747535, 1118433.434877821 7436684.861747535))"
"POLYGON ((1118433.434877821 7446684.861747535, 1118433.434877821 7456684.861747535, 1108433.434877821 7456684.861747535, 1108433.434877821 7446684.861747535, 1118433.434877821 7446684.861747535))"
"POLYGON ((1118433.434877821 7456684.861747535, 1118433.434877821 7466684.861747535, 1108433.434877821 7466684.861747535, 1108433.434877821 7456684.861747535, 1118433.434877821 7456684.861747535))"
"POLYGON ((1118433.434877821 7496684.861747535, 1118433.434877821 7506684.861747535, 1108433.434877821 7506684.861747535, 1108433.434877821 7496684.861747535, 1118433.434877821 7496684.861747535))"
"POLYGON ((1118433.434877821 7506684.861747535, 1118433.434877821 7516684.861747535, 1108433.434877821 7516684.861747535, 1108433.434877821 7506684.861747535, 1118433.434877821 7506684.861747535))"
"POLYGON ((1118433.434877821 7516684.861747535, 1118433.434877821 7526684.861747535, 1108433.434877821 7526684.861747535, 1108433.434877821 7516684.861747535, 1118433.434877821 7516684.861747535))"
"POLYGON ((1118433.434877821 7526684.861747535, 1118433.434877821 7536684.861747535, 1108433.434877821 7536684.861747535, 1108433.434877821 7526684.861747535, 1118433.434877821 7526684.861747535))"
"POLYGON ((1118433.434877821 7536684.861747535, 1118433.434877821 7546684.861747535, 1108433.434877821 7546684.861747535, 1108433.434877821 7536684.861747535, 1118433.434877821 7536684.861747535))"
"POLYGON ((1118433.434877821 7546684.861747535, 1118433.434877821 7556684.861747535, 1108433.434877821 7556684.861747535, 1108433.434877821 7546684.861747535, 1118433.434877821 7546684.861747535))"
"POLYGON ((1118433.434877821 7556684.861747535, 1118433.434877821 7566684.861747535, 1108433.434877821 7566684.861747535, 1108433.434877821 7556684.861747535, 1118433.434877821 7556684.861747535))"
"POLYGON ((1118433.434877821 7566684.861747535, 1118433.434877821 7576684.861747535, 1108433.434877821 7576684.861747535, 1108433.434877821 7566684.861747535, 1118433.434877821 7566684.861747535))"
"POLYGON ((1118433.434877821 7576684.861747535, 1118433.434877821 7586684.861747535, 1108433.434877821 7586684.861747535, 1108433.434877821 7576684.861747535, 1118433.434877821 7576684.861747535))"
"POLYGON ((1118433.434877821 7586684.861747535, 1118433.434877821 7596684.861747535, 1108433.434877821 7596684.861747535, 1108433.434877821 7586684.861747535, 1118433.434877821 7586684.861747535))"
"POLYGON ((1118433.434877821 7596684.861747535, 1118433.434877821 7606684.861747535, 1108433.434877821 7606684.861747535, 1108433.434877821 7596684.861747535, 1118433.434877821 7596684.861747535))"
"POLYGON ((1118433.434877821 7606684.861747535, 1118433.434877821 7616684.861747535, 1108433.434877821 7616684.861747535, 1108433.434877821 7606684.861747535, 1118433.434877821 7606684.861747535))"
"POLYGON ((1118433.434877821 7616684.861747535, 1118433.434877821 7626684.861747535, 1108433.434877821 7626684.861747535, 1108433.434877821 7616684.861747535, 1118433.434877821 7616684.861747535))"
"POLYGON ((1118433.434877821 7626684.861747535, 1118433.434877821 7636684.861747535, 1108433.434877821 7636684.861747535, 1108433.434877821 7626684.861747535, 1118433.434877821 7626684.861747535))"
"POLYGON ((1118433.434877821 7636684.861747535, 1118433.434877821 7646684.861747535, 1108433.434877821 7646684.861747535, 1108433.434877821 7636684.861747535, 1118433.434877821 7636684.861747535))"
"POLYGON ((1118433.434877821 7646684.861747535, 1118433.434877821 7656684.861747535, 1108433.434877821 7656684.861747535, 1108433.434877821 7646684.861747535, 1118433.434877821 7646684.861747535))"
"POLYGON ((1118433.434877821 7656684.861747535, 1118433.434877821 7666684.861747535, 1108433.434877821 7666684.861747535, 1108433.434877821 7656684.861747535, 1118433.434877821 7656684.861747535))"
"POLYGON ((1118433.434877821 7666684.861747535, 1118433.434877821 7676684.861747535, 1108433.434877821 7676684.861747535, 1108433.434877821 7666684.861747535, 1118433.434877821 7666684.861747535))"
"POLYGON ((1118433.434877821 7676684.861747535, 1118433.434877821 7686684.861747535, 1108433.434877821 7686684.861747535, 1108433.434877821 7676684.861747535, 1118433.434877821 7676684.861747535))"
"POLYGON ((1118433.434877821 7686684.861747535, 1118433.434877821 7696684.861747535, 1108433.434877821 7696684.861747535, 1108433.434877821 7686684.861747535, 1118433.434877821 7686684.861747535))"
"POLYGON ((1118433.434877821 7696684.861747535, 1118433.434877821 7706684.861747535, 1108433.434877821 7706684.861747535, 1108433.434877821 7696684.861747535, 1118433.434877821 7696684.861747535))"
"POLYGON ((1118433.434877821 7706684.861747535, 1118433.434877821 7716684.861747535, 1108433.434877821 7716684.861747535, 1108433.434877821 7706684.861747535, 1118433.434877821 7706684.861747535))"
"POLYGON ((1118433.434877821 7716684.861747535, 1118433.434877821 7726684.861747535, 1108433.434877821 7726684.861747535, 1108433.434877821 7716684.861747535, 1118433.434877821 7716684.861747535))"
"POLYGON ((1118433.434877821 7726684.861747535, 1118433.434877821 7736684.861747535, 1108433.434877821 7736684.861747535, 1108433.434877821 7726684.861747535, 1118433.434877821 7726684.861747535))"
"POLYGON ((1118433.434877821 7736684.861747535, 1118433.434877821 7746684.861747535, 1108433.434877821 7746684.861747535, 1108433.434877821 7736684.861747535, 1118433.434877821 7736684.861747535))"
"POLYGON ((1118433.434877821 7746684.861747535, 1118433.434877821 7756684.861747535, 1108433.434877821 7756684.861747535, 1108433.434877821 7746684.861747535, 1118433.434877821 7746684.861747535))"
"POLYGON ((1118433.434877821 7756684.861747535, 1118433.434877821 7766684.861747535, 1108433.434877821 7766684.861747535, 1108433.434877821 7756684.861747535, 1118433.434877821 7756684.861747535))"
"POLYGON ((1118433.434877821 7766684.861747535, 1118433.434877821 7776684.861747535, 1108433.434877821 7776684.861747535, 1108433.434877821 7766684.861747535, 1118433.434877821 7766684.861747535))"
"POLYGON ((1118433.434877821 7776684.861747535, 1118433.434877821 7786684.861747535, 1108433.434877821 7786684.861747535, 1108433.434877821 7776684.861747535, 1118433.434877821 7776684.861747535))"
"POLYGON ((1118433.434877821 7786684.861747535, 1118433.434877821 7796684.861747535, 1108433.434877821 7796684.861747535, 1108433.434877821 7786684.861747535, 1118433.434877821 7786684.861747535))"
"POLYGON ((1118433.434877821 7796684.861747535, 1118433.434877821 7806684.861747535, 1108433.434877821 7806684.861747535, 1108433.434877821 7796684.861747535, 1118433.434877821 7796684.861747535))"
"POLYGON ((1118433.434877821 7806684.861747535, 1118433.434877821 7816684.861747535, 1108433.434877821 7816684.861747535, 1108433.434877821 7806684.861747535, 1118433.434877821 7806684.861747535))"
"POLYGON ((1118433.434877821 7816684.861747535, 1118433.434877821 7826684.861747535, 1108433.434877821 7826684.861747535, 1108433.434877821 7816684.861747535, 1118433.434877821 7816684.861747535))"
"POLYGON ((1118433.434877821 7826684.861747535, 1118433.434877821 7836684.861747535, 1108433.434877821 7836684.861747535, 1108433.434877821 7826684.861747535, 1118433.434877821 7826684.861747535))"
"POLYGON ((1118433.434877821 7836684.861747535, 1118433.434877821 7846684.861747535, 1108433.434877821 7846684.861747535, 1108433.434877821 7836684.861747535, 1118433.434877821 7836684.861747535))"
"POLYGON ((1118433.434877821 7846684.861747535, 1118433.434877821 7856684.861747535, 1108433.434877821 7856684.861747535, 1108433.434877821 7846684.861747535, 1118433.434877821 7846684.861747535))"
"POLYGON ((1118433.434877821 7856684.861747535, 1118433.434877821 7866684.861747535, 1108433.434877821 7866684.861747535, 1108433.434877821 7856684.861747535, 1118433.434877821 7856684.861747535))"
"POLYGON ((1118433.434877821 7866684.861747535, 1118433.434877821 7876684.861747535, 1108433.434877821 7876684.861747535, 1108433.434877821 7866684.861747535, 1118433.434877821 7866684.861747535))"
"POLYGON ((1128433.434877821 7376684.861747535, 1128433.434877821 7386684.861747535, 1118433.434877821 7386684.861747535, 1118433.434877821 7376684.861747535, 1128433.434877821 7376684.861747535))"
"POLYGON ((1128433.434877821 7396684.861747535, 1128433.434877821 7406684.861747535, 1118433.434877821 7406684.861747535, 1118433.434877821 7396684.861747535, 1128433.434877821 7396684.861747535))"
"POLYGON ((1128433.434877821 7406684.861747535, 1128433.434877821 7416684.861747535, 1118433.434877821 7416684.861747535, 1118433.434877821 7406684.861747535, 1128433.434877821 7406684.861747535))"
"POLYGON ((1128433.434877821 7416684.861747535, 1128433.434877821 7426684.861747535, 1118433.434877821 7426684.861747535, 1118433.434877821 7416684.861747535, 1128433.434877821 7416684.861747535))"
"POLYGON ((1128433.434877821 7426684.861747535, 1128433.434877821 7436684.861747535, 1118433.434877821 7436684.861747535, 1118433.434877821 7426684.861747535, 1128433.434877821 7426684.861747535))"
"POLYGON ((1128433.434877821 7436684.861747535, 1128433.434877821 7446684.861747535, 1118433.434877821 7446684.861747535, 1118433.434877821 7436684.861747535, 1128433.434877821 7436684.861747535))"
"POLYGON ((1128433.434877821 7446684.861747535, 1128433.434877821 7456684.861747535, 1118433.434877821 7456684.861747535, 1118433.434877821 7446684.861747535, 1128433.434877821 7446684.861747535))"
"POLYGON ((1128433.434877821 7456684.861747535, 1128433.434877821 7466684.861747535, 1118433.434877821 7466684.861747535, 1118433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535))"
"POLYGON ((1128433.434877821 7466684.861747535, 1128433.434877821 7476684.861747535, 1118433.434877821 7476684.861747535, 1118433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535))"
"POLYGON ((1128433.434877821 7526684.861747535, 1128433.434877821 7536684.861747535, 1118433.434877821 7536684.861747535, 1118433.434877821 7526684.861747535, 1128433.434877821 7526684.861747535))"
"POLYGON ((1128433.434877821 7536684.861747535, 1128433.434877821 7546684.861747535, 1118433.434877821 7546684.861747535, 1118433.434877821 7536684.861747535, 1128433.434877821 7536684.861747535))"
"POLYGON ((1128433.434877821 7546684.861747535, 1128433.434877821 7556684.861747535, 1118433.434877821 7556684.861747535, 1118433.434877821 7546684.861747535, 1128433.434877821 7546684.861747535))"
"POLYGON ((1128433.434877821 7556684.861747535, 1128433.434877821 7566684.861747535, 1118433.434877821 7566684.861747535, 1118433.434877821 7556684.861747535, 1128433.434877821 7556684.861747535))"
"POLYGON ((1128433.434877821 7566684.861747535, 1128433.434877821 7576684.861747535, 1118433.434877821 7576684.861747535, 1118433.434877821 7566684.861747535, 1128433.434877821 7566684.861747535))"
"POLYGON ((1128433.434877821 7576684.861747535, 1128433.434877821 7586684.861747535, 1118433.434877821 7586684.861747535, 1118433.434877821 7576684.861747535, 1128433.434877821 7576684.861747535))"
"POLYGON ((1128433.434877821 7586684.861747535, 1128433.434877821 7596684.861747535, 1118433.434877821 7596684.861747535, 1118433.434877821 7586684.861747535, 1128433.434877821 7586684.861747535))"
"POLYGON ((1128433.434877821 7596684.861747535, 1128433.434877821 7606684.861747535, 1118433.434877821 7606684.861747535, 1118433.434877821 7596684.861747535, 1128433.434877821 7596684.861747535))"
"POLYGON ((1128433.434877821 7606684.861747535, 1128433.434877821 7616684.861747535, 1118433.434877821 7616684.861747535, 1118433.434877821 7606684.861747535, 1128433.434877821 7606684.861747535))"
"POLYGON ((1128433.434877821 7616684.861747535, 1128433.434877821 7626684.861747535, 1118433.434877821 7626684.861747535, 1118433.434877821 7616684.861747535, 1128433.434877821 7616684.861747535))"
"POLYGON ((1128433.434877821 7626684.861747535, 1128433.434877821 7636684.861747535, 1118433.434877821 7636684.861747535, 1118433.434877821 7626684.861747535, 1128433.434877821 7626684.861747535))"
"POLYGON ((1128433.434877821 7636684.861747535, 1128433.434877821 7646684.861747535, 1118433.434877821 7646684.861747535, 1118433.434877821 7636684.861747535, 1128433.434877821 7636684.861747535))"
"POLYGON ((1128433.434877821 7646684.861747535, 1128433.434877821 7656684.861747535, 1118433.434877821 7656684.861747535, 1118433.434877821 7646684.861747535, 1128433.434877821 7646684.861747535))"
